id,source,name,type,composition,dataIndex,dataSource,hasPoscar,propertiesWithValues
"Alloy-SS-00147","bcc_Al12_Cu0_Nb0_Ni0_Ta3_W3_Zr6","Al12Zr6Ta3W3","solid-solution","Al12Zr6Ta3W3",0,"init",true,"none"
"Alloy-SS-00148","bcc_Al12_Cu0_Nb6_Ni0_Ta0_W3_Zr3","Al12Zr3Nb6W3","solid-solution","Al12Zr3Nb6W3",0,"init",true,"none"
"Alloy-SS-00149","bcc_Al12_Cu6_Nb0_Ni0_Ta0_W3_Zr3","Al12Cu6Zr3W3","solid-solution","Al12Cu6Zr3W3",0,"init",true,"none"
"Alloy-SS-00150","bcc_Al15_Cu0_Nb6_Ni0_Ta0_W3_Zr0","Al15Nb6W3","solid-solution","Al15Nb6W3",0,"init",true,"none"
"Alloy-SS-00151","bcc_Al21_Cu0_Nb3_Ni0_Ta0_W0_Zr0","Al21Nb3","solid-solution","Al21Nb3",0,"init",true,"none"
"Alloy-SS-00152","bcc_Al3_Cu0_Nb0_Ni15_Ta0_W3_Zr3","Al3Ni15Zr3W3","solid-solution","Al3Ni15Zr3W3",0,"init",true,"none"
"Alloy-SS-00153","bcc_Al3_Cu0_Nb0_Ni6_Ta3_W9_Zr3","Al3Ni6Zr3Ta3W9","solid-solution","Al3Ni6Zr3Ta3W9",0,"init",true,"none"
"Alloy-SS-00154","bcc_Al3_Cu0_Nb15_Ni3_Ta0_W3_Zr0","Al3Ni3Nb15W3","solid-solution","Al3Ni3Nb15W3",0,"init",true,"none"
"Alloy-SS-00155","bcc_Al3_Cu0_Nb3_Ni3_Ta0_W6_Zr9","Al3Ni3Zr9Nb3W6","solid-solution","Al3Ni3Zr9Nb3W6",0,"init",true,"none"
"Alloy-SS-00156","bcc_Al3_Cu0_Nb6_Ni0_Ta15_W0_Zr0","Al3Nb6Ta15","solid-solution","Al3Nb6Ta15",0,"init",true,"none"
"Alloy-SS-00157","bcc_Al3_Cu0_Nb9_Ni0_Ta0_W3_Zr9","Al3Zr9Nb9W3","solid-solution","Al3Zr9Nb9W3",0,"init",true,"none"
"Alloy-SS-00158","bcc_Al3_Cu12_Nb0_Ni6_Ta0_W3_Zr0","Al3Ni6Cu12W3","solid-solution","Al3Ni6Cu12W3",0,"init",true,"none"
"Alloy-SS-00159","bcc_Al3_Cu3_Nb0_Ni0_Ta15_W3_Zr0","Al3Cu3Ta15W3","solid-solution","Al3Cu3Ta15W3",0,"init",true,"none"
"Alloy-SS-00160","bcc_Al3_Cu3_Nb0_Ni6_Ta0_W3_Zr9","Al3Ni6Cu3Zr9W3","solid-solution","Al3Ni6Cu3Zr9W3",0,"init",true,"none"
"Alloy-SS-00161","bcc_Al3_Cu3_Nb3_Ni0_Ta3_W6_Zr6","Al3Cu3Zr6Nb3Ta3W6","solid-solution","Al3Cu3Zr6Nb3Ta3W6",0,"init",true,"none"
"Alloy-SS-00162","bcc_Al3_Cu3_Nb6_Ni0_Ta3_W0_Zr9","Al3Cu3Zr9Nb6Ta3","solid-solution","Al3Cu3Zr9Nb6Ta3",0,"init",true,"none"
"Alloy-SS-00163","bcc_Al3_Cu6_Nb0_Ni0_Ta0_W12_Zr3","Al3Cu6Zr3W12","solid-solution","Al3Cu6Zr3W12",0,"init",true,"none"
"Alloy-SS-00164","bcc_Al3_Cu6_Nb0_Ni9_Ta0_W3_Zr3","Al3Ni9Cu6Zr3W3","solid-solution","Al3Ni9Cu6Zr3W3",0,"init",true,"none"
"Alloy-SS-00165","bcc_Al3_Cu6_Nb6_Ni0_Ta3_W3_Zr3","Al3Cu6Zr3Nb6Ta3W3","solid-solution","Al3Cu6Zr3Nb6Ta3W3",0,"init",true,"none"
"Alloy-SS-00166","bcc_Al3_Cu9_Nb0_Ni3_Ta9_W0_Zr0","Al3Ni3Cu9Ta9","solid-solution","Al3Ni3Cu9Ta9",0,"init",true,"none"
"Alloy-SS-00167","bcc_Al6_Cu0_Nb0_Ni0_Ta0_W6_Zr12","Al6Zr12W6","solid-solution","Al6Zr12W6",0,"init",true,"none"
"Alloy-SS-00168","bcc_Al6_Cu0_Nb0_Ni3_Ta6_W9_Zr0","Al6Ni3Ta6W9","solid-solution","Al6Ni3Ta6W9",0,"init",true,"none"
"Alloy-SS-00169","bcc_Al6_Cu0_Nb3_Ni0_Ta12_W0_Zr3","Al6Zr3Nb3Ta12","solid-solution","Al6Zr3Nb3Ta12",0,"init",true,"none"
"Alloy-SS-00170","bcc_Al6_Cu0_Nb6_Ni0_Ta0_W0_Zr12","Al6Zr12Nb6","solid-solution","Al6Zr12Nb6",0,"init",true,"none"
"Alloy-SS-00171","bcc_Al6_Cu0_Nb9_Ni3_Ta6_W0_Zr0","Al6Ni3Nb9Ta6","solid-solution","Al6Ni3Nb9Ta6",0,"init",true,"none"
"Alloy-SS-00172","bcc_Al6_Cu3_Nb0_Ni15_Ta0_W0_Zr0","Al6Ni15Cu3","solid-solution","Al6Ni15Cu3",0,"init",true,"none"
"Alloy-SS-00173","bcc_Al6_Cu3_Nb3_Ni0_Ta9_W0_Zr3","Al6Cu3Zr3Nb3Ta9","solid-solution","Al6Cu3Zr3Nb3Ta9",0,"init",true,"none"
"Alloy-SS-00174","bcc_Al6_Cu3_Nb9_Ni3_Ta3_W0_Zr0","Al6Ni3Cu3Nb9Ta3","solid-solution","Al6Ni3Cu3Nb9Ta3",0,"init",true,"none"
"Alloy-SS-00175","bcc_Al6_Cu6_Nb3_Ni3_Ta0_W6_Zr0","Al6Ni3Cu6Nb3W6","solid-solution","Al6Ni3Cu6Nb3W6",0,"init",true,"none"
"Alloy-SS-00176","bcc_Al6_Cu9_Nb3_Ni3_Ta3_W0_Zr0","Al6Ni3Cu9Nb3Ta3","solid-solution","Al6Ni3Cu9Nb3Ta3",0,"init",true,"none"
"Alloy-SS-00177","bcc_Al9_Cu0_Nb0_Ni6_Ta0_W9_Zr0","Al9Ni6W9","solid-solution","Al9Ni6W9",0,"init",true,"none"
"Alloy-SS-00178","bcc_Al9_Cu0_Nb3_Ni9_Ta0_W0_Zr3","Al9Ni9Zr3Nb3","solid-solution","Al9Ni9Zr3Nb3",0,"init",true,"none"
"Alloy-SS-00179","bcc_Al9_Cu3_Nb0_Ni0_Ta6_W3_Zr3","Al9Cu3Zr3Ta6W3","solid-solution","Al9Cu3Zr3Ta6W3",0,"init",true,"none"
"Alloy-SS-00180","bcc_Al9_Cu3_Nb6_Ni0_Ta6_W0_Zr0","Al9Cu3Nb6Ta6","solid-solution","Al9Cu3Nb6Ta6",0,"init",true,"none"
"Alloy-SS-00181","bcc_Al9_Cu9_Nb0_Ni3_Ta0_W0_Zr3","Al9Ni3Cu9Zr3","solid-solution","Al9Ni3Cu9Zr3",0,"init",true,"none"
"Alloy-SS-00182","bcc_Al0_Cu0_Nb0_Ni0_Ta12_W12_Zr0","Ta12W12","solid-solution","Ta12W12",0,"init",true,"none"
"Alloy-SS-00183","bcc_Al0_Cu0_Nb0_Ni15_Ta0_W0_Zr9","Ni15Zr9","solid-solution","Ni15Zr9",0,"init",true,"none"
"Alloy-SS-00184","bcc_Al0_Cu0_Nb0_Ni3_Ta6_W9_Zr6","Ni3Zr6Ta6W9","solid-solution","Ni3Zr6Ta6W9",0,"init",true,"none"
"Alloy-SS-00185","bcc_Al0_Cu0_Nb0_Ni9_Ta6_W6_Zr3","Ni9Zr3Ta6W6","solid-solution","Ni9Zr3Ta6W6",0,"init",true,"none"
"Alloy-SS-00186","bcc_Al0_Cu0_Nb15_Ni3_Ta0_W0_Zr6","Ni3Zr6Nb15","solid-solution","Ni3Zr6Nb15",0,"init",true,"none"
"Alloy-SS-00187","bcc_Al0_Cu0_Nb3_Ni0_Ta6_W0_Zr15","Zr15Nb3Ta6","solid-solution","Zr15Nb3Ta6",0,"init",true,"none"
"Alloy-SS-00188","bcc_Al0_Cu0_Nb3_Ni3_Ta6_W0_Zr12","Ni3Zr12Nb3Ta6","solid-solution","Ni3Zr12Nb3Ta6",0,"init",true,"none"
"Alloy-SS-00189","bcc_Al0_Cu0_Nb6_Ni0_Ta0_W6_Zr12","Zr12Nb6W6","solid-solution","Zr12Nb6W6",0,"init",true,"none"
"Alloy-SS-00190","bcc_Al0_Cu0_Nb6_Ni3_Ta6_W9_Zr0","Ni3Nb6Ta6W9","solid-solution","Ni3Nb6Ta6W9",0,"init",true,"none"
"Alloy-SS-00191","bcc_Al0_Cu0_Nb9_Ni12_Ta0_W0_Zr3","Ni12Zr3Nb9","solid-solution","Ni12Zr3Nb9",0,"init",true,"none"
"Alloy-SS-00192","bcc_Al0_Cu12_Nb0_Ni12_Ta0_W0_Zr0","Ni12Cu12","solid-solution","Ni12Cu12",0,"init",true,"none"
"Alloy-SS-00193","bcc_Al0_Cu12_Nb6_Ni6_Ta0_W0_Zr0","Ni6Cu12Nb6","solid-solution","Ni6Cu12Nb6",0,"init",true,"none"
"Alloy-SS-00194","bcc_Al0_Cu18_Nb3_Ni0_Ta0_W0_Zr3","Cu18Zr3Nb3","solid-solution","Cu18Zr3Nb3",0,"init",true,"none"
"Alloy-SS-00195","bcc_Al0_Cu3_Nb0_Ni12_Ta0_W9_Zr0","Ni12Cu3W9","solid-solution","Ni12Cu3W9",0,"init",true,"none"
"Alloy-SS-00196","bcc_Al0_Cu3_Nb0_Ni6_Ta0_W9_Zr6","Ni6Cu3Zr6W9","solid-solution","Ni6Cu3Zr6W9",0,"init",true,"none"
"Alloy-SS-00197","bcc_Al0_Cu3_Nb12_Ni9_Ta0_W0_Zr0","Ni9Cu3Nb12","solid-solution","Ni9Cu3Nb12",0,"init",true,"none"
"Alloy-SS-00198","bcc_Al0_Cu3_Nb3_Ni15_Ta0_W0_Zr3","Ni15Cu3Zr3Nb3","solid-solution","Ni15Cu3Zr3Nb3",0,"init",true,"none"
"Alloy-SS-00199","bcc_Al0_Cu3_Nb6_Ni0_Ta0_W0_Zr15","Cu3Zr15Nb6","solid-solution","Cu3Zr15Nb6",0,"init",true,"none"
"Alloy-SS-00200","bcc_Al0_Cu3_Nb6_Ni9_Ta0_W0_Zr6","Ni9Cu3Zr6Nb6","solid-solution","Ni9Cu3Zr6Nb6",0,"init",true,"none"
"Alloy-SS-00201","bcc_Al0_Cu6_Nb0_Ni0_Ta12_W6_Zr0","Cu6Ta12W6","solid-solution","Cu6Ta12W6",0,"init",true,"none"
"Alloy-SS-00202","bcc_Al0_Cu6_Nb0_Ni6_Ta0_W0_Zr12","Ni6Cu6Zr12","solid-solution","Ni6Cu6Zr12",0,"init",true,"none"
"Alloy-SS-00203","bcc_Al0_Cu6_Nb3_Ni0_Ta3_W12_Zr0","Cu6Nb3Ta3W12","solid-solution","Cu6Nb3Ta3W12",0,"init",true,"none"
"Alloy-SS-00204","bcc_Al0_Cu6_Nb6_Ni0_Ta0_W9_Zr3","Cu6Zr3Nb6W9","solid-solution","Cu6Zr3Nb6W9",0,"init",true,"none"
"Alloy-SS-00205","bcc_Al0_Cu6_Nb9_Ni9_Ta0_W0_Zr0","Ni9Cu6Nb9","solid-solution","Ni9Cu6Nb9",0,"init",true,"none"
"Alloy-SS-00206","bcc_Al0_Cu9_Nb0_Ni6_Ta9_W0_Zr0","Ni6Cu9Ta9","solid-solution","Ni6Cu9Ta9",0,"init",true,"none"
"Alloy-SS-00207","bcc_Al0_Cu9_Nb6_Ni0_Ta0_W9_Zr0","Cu9Nb6W9","solid-solution","Cu9Nb6W9",0,"init",true,"none"
"Alloy-SS-00208","bcc_Al12_Cu0_Nb0_Ni3_Ta6_W0_Zr3","Al12Ni3Zr3Ta6","solid-solution","Al12Ni3Zr3Ta6",0,"init",true,"none"
"Alloy-SS-00209","bcc_Al12_Cu3_Nb0_Ni0_Ta0_W6_Zr3","Al12Cu3Zr3W6","solid-solution","Al12Cu3Zr3W6",0,"init",true,"none"
"Alloy-SS-00210","bcc_Al12_Cu9_Nb0_Ni0_Ta3_W0_Zr0","Al12Cu9Ta3","solid-solution","Al12Cu9Ta3",0,"init",true,"none"
"Alloy-SS-00211","bcc_Al15_Cu3_Nb3_Ni0_Ta3_W0_Zr0","Al15Cu3Nb3Ta3","solid-solution","Al15Cu3Nb3Ta3",0,"init",true,"none"
"Alloy-SS-00212","bcc_Al3_Cu0_Nb0_Ni0_Ta15_W3_Zr3","Al3Zr3Ta15W3","solid-solution","Al3Zr3Ta15W3",0,"init",true,"none"
"Alloy-SS-00213","bcc_Al3_Cu0_Nb0_Ni3_Ta12_W0_Zr6","Al3Ni3Zr6Ta12","solid-solution","Al3Ni3Zr6Ta12",0,"init",true,"none"
"Alloy-SS-00214","bcc_Al3_Cu0_Nb0_Ni9_Ta3_W6_Zr3","Al3Ni9Zr3Ta3W6","solid-solution","Al3Ni9Zr3Ta3W6",0,"init",true,"none"
"Alloy-SS-00215","bcc_Al3_Cu0_Nb3_Ni0_Ta12_W3_Zr3","Al3Zr3Nb3Ta12W3","solid-solution","Al3Zr3Nb3Ta12W3",0,"init",true,"none"
"Alloy-SS-00216","bcc_Al3_Cu0_Nb3_Ni3_Ta9_W6_Zr0","Al3Ni3Nb3Ta9W6","solid-solution","Al3Ni3Nb3Ta9W6",0,"init",true,"none"
"Alloy-SS-00217","bcc_Al3_Cu0_Nb6_Ni15_Ta0_W0_Zr0","Al3Ni15Nb6","solid-solution","Al3Ni15Nb6",0,"init",true,"none"
"Alloy-SS-00218","bcc_Al3_Cu0_Nb9_Ni3_Ta0_W6_Zr3","Al3Ni3Zr3Nb9W6","solid-solution","Al3Ni3Zr3Nb9W6",0,"init",true,"none"
"Alloy-SS-00219","bcc_Al3_Cu12_Nb6_Ni3_Ta0_W0_Zr0","Al3Ni3Cu12Nb6","solid-solution","Al3Ni3Cu12Nb6",0,"init",true,"none"
"Alloy-SS-00220","bcc_Al3_Cu3_Nb0_Ni0_Ta9_W9_Zr0","Al3Cu3Ta9W9","solid-solution","Al3Cu3Ta9W9",0,"init",true,"none"
"Alloy-SS-00221","bcc_Al3_Cu3_Nb0_Ni9_Ta0_W9_Zr0","Al3Ni9Cu3W9","solid-solution","Al3Ni9Cu3W9",0,"init",true,"none"
"Alloy-SS-00222","bcc_Al3_Cu3_Nb3_Ni3_Ta0_W6_Zr6","Al3Ni3Cu3Zr6Nb3W6","solid-solution","Al3Ni3Cu3Zr6Nb3W6",0,"init",true,"none"
"Alloy-SS-00223","bcc_Al3_Cu3_Nb6_Ni3_Ta3_W6_Zr0","Al3Ni3Cu3Nb6Ta3W6","solid-solution","Al3Ni3Cu3Nb6Ta3W6",0,"init",true,"none"
"Alloy-SS-00224","bcc_Al3_Cu6_Nb0_Ni0_Ta6_W9_Zr0","Al3Cu6Ta6W9","solid-solution","Al3Cu6Ta6W9",0,"init",true,"none"
"Alloy-SS-00225","bcc_Al3_Cu6_Nb3_Ni0_Ta3_W0_Zr9","Al3Cu6Zr9Nb3Ta3","solid-solution","Al3Cu6Zr9Nb3Ta3",0,"init",true,"none"
"Alloy-SS-00226","bcc_Al3_Cu6_Nb9_Ni0_Ta0_W3_Zr3","Al3Cu6Zr3Nb9W3","solid-solution","Al3Cu6Zr3Nb9W3",0,"init",true,"none"
"Alloy-SS-00227","bcc_Al3_Cu9_Nb3_Ni0_Ta3_W3_Zr3","Al3Cu9Zr3Nb3Ta3W3","solid-solution","Al3Cu9Zr3Nb3Ta3W3",0,"init",true,"none"
"Alloy-SS-00228","bcc_Al6_Cu0_Nb0_Ni0_Ta6_W3_Zr9","Al6Zr9Ta6W3","solid-solution","Al6Zr9Ta6W3",0,"init",true,"none"
"Alloy-SS-00229","bcc_Al6_Cu0_Nb0_Ni6_Ta6_W6_Zr0","Al6Ni6Ta6W6","solid-solution","Al6Ni6Ta6W6",0,"init",true,"none"
"Alloy-SS-00230","bcc_Al6_Cu0_Nb3_Ni12_Ta0_W3_Zr0","Al6Ni12Nb3W3","solid-solution","Al6Ni12Nb3W3",0,"init",true,"none"
"Alloy-SS-00231","bcc_Al6_Cu0_Nb6_Ni3_Ta0_W0_Zr9","Al6Ni3Zr9Nb6","solid-solution","Al6Ni3Zr9Nb6",0,"init",true,"none"
"Alloy-SS-00232","bcc_Al6_Cu12_Nb3_Ni0_Ta0_W3_Zr0","Al6Cu12Nb3W3","solid-solution","Al6Cu12Nb3W3",0,"init",true,"none"
"Alloy-SS-00233","bcc_Al6_Cu3_Nb0_Ni6_Ta0_W0_Zr9","Al6Ni6Cu3Zr9","solid-solution","Al6Ni6Cu3Zr9",0,"init",true,"none"
"Alloy-SS-00234","bcc_Al6_Cu3_Nb3_Ni6_Ta3_W0_Zr3","Al6Ni6Cu3Zr3Nb3Ta3","solid-solution","Al6Ni6Cu3Zr3Nb3Ta3",0,"init",true,"none"
"Alloy-SS-00235","bcc_Al6_Cu6_Nb0_Ni0_Ta9_W3_Zr0","Al6Cu6Ta9W3","solid-solution","Al6Cu6Ta9W3",0,"init",true,"none"
"Alloy-SS-00236","bcc_Al6_Cu6_Nb6_Ni3_Ta3_W0_Zr0","Al6Ni3Cu6Nb6Ta3","solid-solution","Al6Ni3Cu6Nb6Ta3",0,"init",true,"none"
"Alloy-SS-00237","bcc_Al9_Cu0_Nb0_Ni0_Ta3_W0_Zr12","Al9Zr12Ta3","solid-solution","Al9Zr12Ta3",0,"init",true,"none"
"Alloy-SS-00238","bcc_Al9_Cu0_Nb12_Ni3_Ta0_W0_Zr0","Al9Ni3Nb12","solid-solution","Al9Ni3Nb12",0,"init",true,"none"
"Alloy-SS-00239","bcc_Al9_Cu0_Nb6_Ni3_Ta3_W0_Zr3","Al9Ni3Zr3Nb6Ta3","solid-solution","Al9Ni3Zr3Nb6Ta3",0,"init",true,"none"
"Alloy-SS-00240","bcc_Al9_Cu3_Nb0_Ni6_Ta0_W3_Zr3","Al9Ni6Cu3Zr3W3","solid-solution","Al9Ni6Cu3Zr3W3",0,"init",true,"none"
"Alloy-SS-00241","bcc_Al9_Cu6_Nb0_Ni0_Ta6_W0_Zr3","Al9Cu6Zr3Ta6","solid-solution","Al9Cu6Zr3Ta6",0,"init",true,"none"
"Alloy-SS-00242","fcc_Al0_Cu0_Nb0_Ni0_Ta0_W4_Zr28","Zr28W4","solid-solution","Zr28W4",0,"init",true,"none"
"Alloy-SS-00243","fcc_Al0_Cu0_Nb0_Ni12_Ta4_W0_Zr16","Ni12Zr16Ta4","solid-solution","Ni12Zr16Ta4",0,"init",true,"none"
"Alloy-SS-00244","fcc_Al0_Cu0_Nb0_Ni4_Ta0_W4_Zr24","Ni4Zr24W4","solid-solution","Ni4Zr24W4",0,"init",true,"none"
"Alloy-SS-00245","fcc_Al0_Cu0_Nb0_Ni8_Ta4_W20_Zr0","Ni8Ta4W20","solid-solution","Ni8Ta4W20",0,"init",true,"none"
"Alloy-SS-00246","fcc_Al0_Cu0_Nb12_Ni4_Ta4_W8_Zr4","Ni4Zr4Nb12Ta4W8","solid-solution","Ni4Zr4Nb12Ta4W8",0,"init",true,"none"
"Alloy-SS-00247","fcc_Al0_Cu0_Nb20_Ni0_Ta0_W12_Zr0","Nb20W12","solid-solution","Nb20W12",0,"init",true,"none"
"Alloy-SS-00248","fcc_Al0_Cu0_Nb4_Ni0_Ta16_W8_Zr4","Zr4Nb4Ta16W8","solid-solution","Zr4Nb4Ta16W8",0,"init",true,"none"
"Alloy-SS-00249","fcc_Al0_Cu0_Nb4_Ni20_Ta8_W0_Zr0","Ni20Nb4Ta8","solid-solution","Ni20Nb4Ta8",0,"init",true,"none"
"Alloy-SS-00250","fcc_Al0_Cu0_Nb4_Ni8_Ta8_W0_Zr12","Ni8Zr12Nb4Ta8","solid-solution","Ni8Zr12Nb4Ta8",0,"init",true,"none"
"Alloy-SS-00251","fcc_Al0_Cu0_Nb8_Ni20_Ta4_W0_Zr0","Ni20Nb8Ta4","solid-solution","Ni20Nb8Ta4",0,"init",true,"none"
"Alloy-SS-00252","fcc_Al0_Cu12_Nb0_Ni0_Ta4_W0_Zr16","Cu12Zr16Ta4","solid-solution","Cu12Zr16Ta4",0,"init",true,"none"
"Alloy-SS-00253","fcc_Al0_Cu12_Nb12_Ni4_Ta0_W0_Zr4","Ni4Cu12Zr4Nb12","solid-solution","Ni4Cu12Zr4Nb12",0,"init",true,"none"
"Alloy-SS-00254","fcc_Al0_Cu12_Nb8_Ni0_Ta4_W4_Zr4","Cu12Zr4Nb8Ta4W4","solid-solution","Cu12Zr4Nb8Ta4W4",0,"init",true,"none"
"Alloy-SS-00255","fcc_Al0_Cu16_Nb12_Ni0_Ta0_W4_Zr0","Cu16Nb12W4","solid-solution","Cu16Nb12W4",0,"init",true,"none"
"Alloy-SS-00256","fcc_Al0_Cu20_Nb0_Ni4_Ta8_W0_Zr0","Ni4Cu20Ta8","solid-solution","Ni4Cu20Ta8",0,"init",true,"none"
"Alloy-SS-00257","fcc_Al0_Cu4_Nb0_Ni0_Ta12_W16_Zr0","Cu4Ta12W16","solid-solution","Cu4Ta12W16",0,"init",true,"none"
"Alloy-SS-00258","fcc_Al0_Cu4_Nb0_Ni16_Ta8_W4_Zr0","Ni16Cu4Ta8W4","solid-solution","Ni16Cu4Ta8W4",0,"init",true,"none"
"Alloy-SS-00259","fcc_Al0_Cu4_Nb0_Ni8_Ta20_W0_Zr0","Ni8Cu4Ta20","solid-solution","Ni8Cu4Ta20",0,"init",true,"none"
"Alloy-SS-00260","fcc_Al0_Cu4_Nb16_Ni0_Ta4_W0_Zr8","Cu4Zr8Nb16Ta4","solid-solution","Cu4Zr8Nb16Ta4",0,"init",true,"none"
"Alloy-SS-00261","fcc_Al0_Cu4_Nb4_Ni0_Ta4_W20_Zr0","Cu4Nb4Ta4W20","solid-solution","Cu4Nb4Ta4W20",0,"init",true,"none"
"Alloy-SS-00262","fcc_Al0_Cu4_Nb4_Ni8_Ta0_W12_Zr4","Ni8Cu4Zr4Nb4W12","solid-solution","Ni8Cu4Zr4Nb4W12",0,"init",true,"none"
"Alloy-SS-00263","fcc_Al0_Cu4_Nb8_Ni4_Ta12_W0_Zr4","Ni4Cu4Zr4Nb8Ta12","solid-solution","Ni4Cu4Zr4Nb8Ta12",0,"init",true,"none"
"Alloy-SS-00264","fcc_Al0_Cu8_Nb0_Ni12_Ta0_W4_Zr8","Ni12Cu8Zr8W4","solid-solution","Ni12Cu8Zr8W4",0,"init",true,"none"
"Alloy-SS-00265","fcc_Al0_Cu8_Nb0_Ni8_Ta4_W8_Zr4","Ni8Cu8Zr4Ta4W8","solid-solution","Ni8Cu8Zr4Ta4W8",0,"init",true,"none"
"Alloy-SS-00266","fcc_Al0_Cu8_Nb4_Ni0_Ta20_W0_Zr0","Cu8Nb4Ta20","solid-solution","Cu8Nb4Ta20",0,"init",true,"none"
"Alloy-SS-00267","fcc_Al0_Cu8_Nb8_Ni0_Ta12_W0_Zr4","Cu8Zr4Nb8Ta12","solid-solution","Cu8Zr4Nb8Ta12",0,"init",true,"none"
"Alloy-SS-00268","fcc_Al12_Cu0_Nb0_Ni0_Ta8_W8_Zr4","Al12Zr4Ta8W8","solid-solution","Al12Zr4Ta8W8",0,"init",true,"none"
"Alloy-SS-00269","bcc_Al0_Cu0_Nb0_Ni0_Ta12_W3_Zr9","Zr9Ta12W3","solid-solution","Zr9Ta12W3",0,"init",true,"none"
"Alloy-SS-00270","bcc_Al0_Cu0_Nb0_Ni15_Ta0_W3_Zr6","Ni15Zr6W3","solid-solution","Ni15Zr6W3",0,"init",true,"none"
"Alloy-SS-00271","bcc_Al0_Cu0_Nb0_Ni3_Ta9_W0_Zr12","Ni3Zr12Ta9","solid-solution","Ni3Zr12Ta9",0,"init",true,"none"
"Alloy-SS-00272","bcc_Al0_Cu0_Nb0_Ni9_Ta6_W9_Zr0","Ni9Ta6W9","solid-solution","Ni9Ta6W9",0,"init",true,"none"
"Alloy-SS-00273","bcc_Al0_Cu0_Nb15_Ni3_Ta0_W3_Zr3","Ni3Zr3Nb15W3","solid-solution","Ni3Zr3Nb15W3",0,"init",true,"none"
"Alloy-SS-00274","bcc_Al0_Cu0_Nb3_Ni0_Ta6_W12_Zr3","Zr3Nb3Ta6W12","solid-solution","Zr3Nb3Ta6W12",0,"init",true,"none"
"Alloy-SS-00275","bcc_Al0_Cu0_Nb3_Ni3_Ta6_W12_Zr0","Ni3Nb3Ta6W12","solid-solution","Ni3Nb3Ta6W12",0,"init",true,"none"
"Alloy-SS-00276","bcc_Al0_Cu0_Nb6_Ni0_Ta0_W9_Zr9","Zr9Nb6W9","solid-solution","Zr9Nb6W9",0,"init",true,"none"
"Alloy-SS-00277","bcc_Al0_Cu0_Nb6_Ni3_Ta9_W0_Zr6","Ni3Zr6Nb6Ta9","solid-solution","Ni3Zr6Nb6Ta9",0,"init",true,"none"
"Alloy-SS-00278","bcc_Al0_Cu0_Nb9_Ni12_Ta0_W3_Zr0","Ni12Nb9W3","solid-solution","Ni12Nb9W3",0,"init",true,"none"
"Alloy-SS-00279","bcc_Al0_Cu12_Nb0_Ni3_Ta0_W0_Zr9","Ni3Cu12Zr9","solid-solution","Ni3Cu12Zr9",0,"init",true,"none"
"Alloy-SS-00280","bcc_Al0_Cu12_Nb9_Ni0_Ta0_W0_Zr3","Cu12Zr3Nb9","solid-solution","Cu12Zr3Nb9",0,"init",true,"none"
"Alloy-SS-00281","bcc_Al0_Cu18_Nb3_Ni0_Ta0_W3_Zr0","Cu18Nb3W3","solid-solution","Cu18Nb3W3",0,"init",true,"none"
"Alloy-SS-00282","bcc_Al0_Cu3_Nb0_Ni12_Ta3_W0_Zr6","Ni12Cu3Zr6Ta3","solid-solution","Ni12Cu3Zr6Ta3",0,"init",true,"none"
"Alloy-SS-00283","bcc_Al0_Cu3_Nb0_Ni6_Ta12_W0_Zr3","Ni6Cu3Zr3Ta12","solid-solution","Ni6Cu3Zr3Ta12",0,"init",true,"none"
"Alloy-SS-00284","bcc_Al0_Cu3_Nb15_Ni0_Ta0_W0_Zr6","Cu3Zr6Nb15","solid-solution","Cu3Zr6Nb15",0,"init",true,"none"
"Alloy-SS-00285","bcc_Al0_Cu3_Nb3_Ni15_Ta0_W3_Zr0","Ni15Cu3Nb3W3","solid-solution","Ni15Cu3Nb3W3",0,"init",true,"none"
"Alloy-SS-00286","bcc_Al0_Cu3_Nb6_Ni0_Ta0_W12_Zr3","Cu3Zr3Nb6W12","solid-solution","Cu3Zr3Nb6W12",0,"init",true,"none"
"Alloy-SS-00287","bcc_Al0_Cu3_Nb6_Ni9_Ta0_W3_Zr3","Ni9Cu3Zr3Nb6W3","solid-solution","Ni9Cu3Zr3Nb6W3",0,"init",true,"none"
"Alloy-SS-00288","bcc_Al0_Cu6_Nb0_Ni0_Ta15_W0_Zr3","Cu6Zr3Ta15","solid-solution","Cu6Zr3Ta15",0,"init",true,"none"
"Alloy-SS-00289","bcc_Al0_Cu6_Nb0_Ni6_Ta0_W12_Zr0","Ni6Cu6W12","solid-solution","Ni6Cu6W12",0,"init",true,"none"
"Alloy-SS-00290","bcc_Al0_Cu6_Nb3_Ni0_Ta3_W3_Zr9","Cu6Zr9Nb3Ta3W3","solid-solution","Cu6Zr9Nb3Ta3W3",0,"init",true,"none"
"Alloy-SS-00291","bcc_Al0_Cu6_Nb6_Ni0_Ta12_W0_Zr0","Cu6Nb6Ta12","solid-solution","Cu6Nb6Ta12",0,"init",true,"none"
"Alloy-SS-00292","bcc_Al0_Cu9_Nb0_Ni0_Ta0_W0_Zr15","Cu9Zr15","solid-solution","Cu9Zr15",0,"init",true,"none"
"Alloy-SS-00293","bcc_Al0_Cu9_Nb0_Ni9_Ta0_W0_Zr6","Ni9Cu9Zr6","solid-solution","Ni9Cu9Zr6",0,"init",true,"none"
